turns,victory_status,winner,moves
161,mate,white, e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1e2 c8d7 d1c2 b8c6 e1g1 e7e6 f1d1 f8e7 d2d4 c5d4 c3d4 a8c8 b1c3 e8g8 c1g5 h7h6 g5f4 d8a5 d4d5 c6b4 c2d2 e6e5 f4e3 a5c7 a1c1 c7b8 a2a3 b4a6 b2b4 a6c7 f3e5 d6e5 d5d6 f8e8 d6e7 e8e7 e3c5 e7e8 c5d6 b8a8 d2e3 b7b6 f2f3 d7c6 b4b5 c6d7 a3a4 a8b7 c3a2 e8d8 a2b4 d8e8 b4c6 d7c6 c1c6 c7a8 d1c1 c8c6 b5c6 b7c8 c6c7 e8e6 e3d2 f6e8 d6b4 a8c7 e2c4 e6g6 c1d1 c7e6 c4d5 e6d4 g1h1 e8c7 d1c1 c8d7 d5c4 c7e6 d2a2 g8h7 c1d1 d7d8 b4c3 d8g5 a2f2 e6f4 g2g3 f4h3 f2f1 g6c6 c3d2 g5h5 c4e2 c6f6 h1g2 d4e2 f1e2 h3g5 d1f1 h5h3 g2g1 g5e6 d2c3 e6d4 c3d4 e5d4 e4e5 f6e6 e2e4 g7g6 f3f4 h3f5 e4d4 f5c2 d4f2 c2c5 f2c5 b6c5 f1c1 e6a6 c1c4 h7g7 g1f2 g7f8 f2e3 f8e7 e3e4 e7e6 g3g4 a6b6 f4f5 g6f5 g4f5 e6e7 e4d5 b6b4 d5c5 b4b2 h2h4 b2e2 c5d5 e2d2 c4d4 d2f2 f5f6 e7e8 d5d6 f2a2 e5e6 a2c2 e6e7 c2b2 d6e5 b2b6 d4d8
89,draw,draw, e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8c5 c2c3 f6e4 d2d4 e5d4 c3d4 c5a7 d4d5 c6e7 a4c2 e4f2 f1f2 a7f2 g1f2 d7d6 b1c3 e8g8 c1g5 f7f6 g5e3 c8f5 f3d4 d8d7 d4f5 e7f5 d1g4 g7g6 e3h6 f8e8 c3e4 d7e7 g4f4 f5h6 f4h6 e7e5 e4c3 b7b5 a2a3 a6a5 h6d2 b5b4 a3b4 a5b4 a1a8 e8a8 c3d1 e5h2 d2b4 a8e8 d1e3 h2e5 e3g4 e5g5 b4d4 e8f8 g4h2 f6f5 h2f3 g5c1 d4c3 f8f7 f3d4 c1f4 f2g1 f4c1 g1f2 f7e7 d4e6 f5f4 b2b4 e7f7 c3c6 c1e3 f2f1 e3c1 f1f2 c1d2 f2f1 d2c1 f1f2
87,mate,white, e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 h2h3 a7a6 c1e3 b7b5 f1d3 e8g8 g2g4 c8b7 g4g5 f6e8 h3h4 b8c6 a2a3 f7f6 h4h5 b7c8 d4d5 c6e5 f3e5 f6e5 d1e2 d8d7 e1c1 d7g4 f2f3 g4d7 d1f1 c7c6 f3f4 e5f4 f1f4 d7b7 e2f3 b5b4 h5g6 h7g6 h1h8 g8h8 f4f8 g7f8 f3f8 h8h7 e3d4 e8f6 g5f6 e7f6 f8f6 c8g4 d5c6 b7c7 a3b4 a8g8 c3d5 c7d8 f6d8 g8d8 d5f6 h7g7 f6g4 g7f7 d3a6 d8a8 c6c7 a8a6 c7c8q a6a1 c1d2 a1f1 g4h6 f7e7 c8c7 e7e6 c7c8 e6e7 h6g8 e7f7 c8d7 f7g8 d7g7
160,draw,draw, d2d4 d7d5 c2c4 g8f6 e2e3 g7g6 b1c3 f8g7 g1f3 h7h6 c4c5 f6e4 c3e4 d5e4 f3d2 f7f5 b2b4 b7b6 c1b2 a7a5 d1b3 a5b4 f1c4 h8f8 c5b6 c7b6 b3b4 c8d7 d4d5 g7f6 e1g1 d8c8 f1c1 b8a6 c4a6 c8a6 b2f6 f8f6 a2a3 f6d6 b4d4 a8c8 d4h8 e8f7 h8h7 f7f6 c1c8 a6c8 h7h6 c8c2 h6h8 f6f7 h8h7 f7f6 d2f1 d6d5 h7g8 d7e6 g8f8 f6e5 g2g3 e5d6 f8b8 d6d7 b8b6 c2c7 b6c7 d7c7 a3a4 d5a5 f1d2 c7d6 h2h4 d6c5 a1c1 c5b4 c1c7 e6d5 c7e7 a5a4 e7g7 a4a2 d2f1 a2a1 g1g2 a1a6 h4h5 g6h5 g7g5 d5e6 g5h5 b4c3 h5h6 c3d3 f1h2 d3e2 g3g4 f5g4 h2g4 e6c4 h6a6 c4a6 g2g3 a6b7 g4f6 e2d3 f6h5 d3e2 h5f4 e2d2 g3g2 b7a8 g2f1 a8b7 f4e6 b7a8 e6c5 a8c6 c5b3 d2c3 b3d4 c6b7 f1e1 b7d5 d4f5 c3c2 f5h4 d5c6 e1e2 c6b5 e2e1 b5c6 h4g6 c6d5 g6h8 d5c6 h8f7 c6b7 f7g5 b7d5 e1e2 d5b7 f2f3 e4f3 g5f3 c2c3 f3d4 b7a8 d4b5 c3c4 b5a3 c4d5 e2d3 d5e5 a3b5 a8h1 b5d4 e5f6 d3e2 h1a8
80,mate,black, e2e4 e7e5 g1f3 d7d6 f1c4 h7h6 e1g1 d8f6 c2c3 f8e7 d2d3 f6g6 g1h1 c8g4 d1b3 b7b6 f3d2 e7g5 b1a3 a7a6 c4d5 a8a7 d2c4 g5c1 a1c1 g4e2 f1e1 e2d3 c4b6 e8d8 d5f7 g6h7 b3e6 g8e7 b6d5 e7d5 e4d5 d3f5 f7g6 f5g6 e6g4 g6f5 g4g3 g7g5 a3c2 h8g8 c2e3 f5d7 e3g4 g8f8 c1c2 f8f4 g4e3 h7e7 c2e2 h6h5 f2f3 h5h4 g3f2 e7f7 e3g4 d7g4 f2a7 b8d7 a7a6 g4h5 a6a8 d8e7 h1g1 g5g4 f3g4 h5g4 e2d2 f7g6 e1f1 f4f1 g1f1 g6f5 d2f2 f5b1
19,mate,white, d2d4 d7d5 c2c4 g8f6 e2e3 g7g6 b1c3 f8g7 g1f3 c7c6 d1b3 a7a6 f3e5 f6e4 c4d5 e4c3 d5c6 c3b5 b3f7
55,mate,white, d2d4 d7d5 c2c4 g8f6 g1f3 g7g6 b1c3 f8g7 h2h3 c8e6 f3g5 d5c4 g5e6 f7e6 e2e4 b8c6 c1e3 d8d7 f1c4 e8c8 d4d5 e6d5 c4d5 f6d5 c3d5 g7b2 a1b1 e7e6 b1b2 e6d5 e4d5 d7d5 d1d5 d8d5 e1g1 h8d8 f1b1 b7b6 b2c2 c8b7 g1h2 a7a5 e3f4 d8d7 b1c1 c6b4 c2c7 d7c7 c1c7 b7a6 a2a3 b4d3 f4e3 b6b5 c7a7
135,mate,white, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 f1b5 c8d7 g1f3 d8b6 a2a4 a7a6 b5c6 d7c6 a4a5 b6d8 e1g1 f7f6 e5f6 g8f6 d4c5 f8c5 b2b4 c5d6 f3d4 e8d7 f1e1 h8e8 d1e2 d8e7 d4c6 b7c6 c1g5 h7h6 g5f6 e7f6 g2g3 d6b4 e2e3 b4d6 e1d1 e8f8 a1a4 e6e5 c3c4 d5d4 e3e2 f8f7 b1d2 f6f5 d2e4 f5f3 e2f3 f7f3 d1e1 a8b8 c4c5 d6e7 g1g2 f3f8 h2h4 b8b5 e1c1 f8b8 c1c4 b5b3 g2h3 b3d3 h3g4 b8b3 g4f5 d7e8 f5e5 e8f7 c4d4 d3d4 a4d4 b3b5 e4d6 e7d6 e5d6 b5a5 d6c6 f7e6 c6b6 a5a2 d4c4 e6d5 c4c1 a2f2 b6a6 f2f6 a6b5 f6f8 c5c6 f8c8 b5b6 d5d6 b6b7 c8c7 b7b6 c7c8 c1d1 d6e7 c6c7 c8f8 b6b7 e7f6 d1d8 f8d8 c7d8q f6g6 d8d3 g6h5 b7c6 g7g5 h4g5 h6g5 d3f3 h5h6 c6d5 h6g6 d5e5 g6h6 e5f5 h6g7 f5g5 g7h7 g5f6 h7h6 f3g4 h6h7 g4g7
59,mate,white, d2d4 d7d5 c2c4 g8f6 e2e3 g7g6 b1c3 f8g7 g1f3 b7b6 g2g3 c8e6 f1g2 c7c5 e1g1 b8c6 c4d5 f6d5 e3e4 d5c3 b2c3 c5d4 e4e5 a8c8 c3d4 f7f6 d1a4 e8g8 c1b2 e6d5 a1d1 f6e5 d4e5 e7e6 f3g5 d8g5 d1d5 e6d5 g2d5 g8h8 d5c6 g5d2 b2a3 d2c3 a3f8 g7f8 c6d7 c8c7 e5e6 c3c4 a4d1 f8e7 d1a1 h8g8 a2a4 a7a5 a1e5 g8f8 e5h8
113,draw,draw, g1f3 e7e6 b2b3 d7d5 c1b2 f7f6 d2d4 c7c5 e2e3 b8c6 f1b5 c8d7 e1g1 a7a6 b5e2 h7h5 c2c4 d5c4 e2c4 b7b5 c4e2 d7c8 d4d5 e6d5 b1c3 c8e6 e3e4 d5d4 c3d5 e6d5 e4d5 d8d5 e2d3 e8c8 f1e1 c6e5 d3e4 d5d6 a1c1 c8b8 f3h4 g8e7 a2a3 g7g5 h4f5 e7f5 e4f5 d6d5 f5e4 d5e6 b3b4 f6f5 e4f3 e5f3 d1f3 e6f6 c1c5 f8c5 b4c5 d8c8 f3d5 f6c6 d5e5 c6c7 b2d4 c7e5 d4e5 b8b7 e5h8 c8h8 e1e5 h8d8 g2g3 b7c6 e5f5 d8d5 f5f6 c6c5 f6a6 d5d4 a6a5 d4a4 a5a4 b5a4 g1g2 g5g4 f2f3 g4f3 g2f3 c5c4 f3e2 c4b3 e2d1 b3a3 d1c1 a3b3 c1b1 a4a3 b1a1 b3c3 h2h3 c3d3 g3g4 h5g4 h3g4 d3e4 g4g5 e4f5 g5g6 f5g6 a1a2 g6f5 a2a3
35,mate,white, e2e4 e7e6 g1f3 d7d5 e4e5 c7c5 b2b4 c5b4 d2d4 b8c6 f1d3 c8d7 e1g1 d8b6 c2c3 b4c3 b1c3 c6d4 a1b1 d4f3 d1f3 b6a5 c1d2 a8c8 b1b7 f8b4 b7d7 e8d7 f3f7 g8e7 d3b5 d7d8 f7e6 b4c3 e6d7
4,mate,black, f2f4 e7e6 g2g4 d8h4
16,draw,draw, b2b4 e7e5 c1b2 f8b4 b2e5 g8f6 a2a3 b4e7 e2e3 e8g8 g1f3 d7d5 f1e2 c7c5 e1g1 b8c6
42,mate,black, c2c4 e7e5 b1c3 g8f6 g2g3 b8c6 f1g2 f8b4 e2e3 b4c3 b2c3 e5e4 g1e2 c6e5 c4c5 e5d3 e1f1 f6g4 d1c2 d8f6 e2f4 g7g5 g2e4 g5f4 c2d3 f4g3 f2f3 g4f2 d3d5 f2h1 f1g2 h8g8 c1b2 f6h4 d5e5 e8f8 h2g3 h1g3 e5c7 g3e4 g2f1 h4f2
44,mate,black, e2e4 e7e5 g1f3 b8c6 b1c3 f8c5 f1c4 g8f6 d2d3 h7h6 e1g1 e8g8 d3d4 e5d4 c3b5 f6e4 f1e1 f8e8 c4d3 c5b4 e1e4 e8e4 d3e4 a7a6 b5d4 d7d6 d4c6 b7c6 e4c6 a8b8 c6e4 d6d5 e4d5 c8e6 c2c4 c7c6 d1a4 c6d5 a4a6 d5c4 a6c6 d8d1 f3e1 d1e1
65,mate,white, e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1c4 f8c5 d2d3 d7d6 c1g5 c8g4 c3d5 c6d4 h2h3 g4f3 g2f3 h7h6 d5f6 g7f6 g5h4 h8g8 c2c3 d4e6 d1b3 d8e7 b3b7 a8d8 e1c1 g8g2 h1g1 g2g1 d1g1 e6g5 b7c6 e8f8 g1g3 c5f2 h4g5 f2g3 g5h6 f8g8 d3d4 e5d4 c3d4 d8b8 c6d5 b8b4 c4b3 c7c5 d4c5 d6c5 h6e3 e7c7 c1b1 g3e5 e3c5 b4b5 d5a8 g8g7 a8f8 g7g6 c5e3 a7a5 f8h6
94,mate,black, g1f3 b8c6 g2g3 e7e5 e2e4 g8f6 f1g2 f6e4 d2d3 e4f6 b1c3 d7d5 a2a4 d5d4 c1g5 f8b4 d1d2 c8g4 h2h3 d4c3 b2c3 g4f3 g2f3 b4c5 d3d4 e5d4 c3d4 c6d4 d2d3 d8e7 e1d1 e7e5 f3b7 a8d8 h1e1 f6e4 g5d8 e5h5 d1c1 e8g8 b7e4 f8d8 e4h7 h5h7 e1e8 d8e8 d3h7 g8h7 a1a3 c5a3 c1d2 e8e2 d2d3 e2c2 d3d4 c2d2 d4c3 d2f2 c3b3 a3d6 b3c3 d6g3 a4a5 f2f3 c3c4 g3e1 c4c5 f3f5 c5c6 f5a5 c6c7 a7a6 c7b7 a5c5 b7b6 c5h5 b6a6 h5h3 a6b6 f7f5 b6b5 f5f4 b5c4 f4f3 c4d3 f3f2 d3e2 h3f3 e2f1 g7g5 f1g2 f2f1q g2h2 f3h3
42,mate,black, d2d4 e7e6 e2e3 g8f6 g1f3 b7b6 g2g3 c8b7 f1g2 f8e7 e1g1 h7h5 b1c3 d7d6 a2a4 f6g4 d1d3 b7a6 c3b5 c7c6 d3c3 c6b5 a4b5 a6b5 f3e5 b5f1 g2c6 b8c6 c3c6 e8f8 e5d7 f8g8 e3e4 f1h3 d7f6 e7f6 e4e5 d6e5 d4e5 g4e5 c6c5 d8d1
15,mate,white, e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 b5c6 b7c6 f3e5 f6e4 d1h5 g7g6 h5f3 d7d6 f3f7
47,mate,white, e2e4 e7e5 g1f3 f7f6 f1c4 c7c6 b1c3 b7b5 f3e5 f6e5 d1h5 g7g6 h5e5 f8e7 c4b3 d7d6 e5h8 b8d7 h8g8 d7f8 g8f7 e8d7 b3e6 d7c7 c3d5 c6d5 e6d5 d8d7 d5a8 c8b7 a8b7 c7b7 f7d5 b7c7 d5d4 d7e6 a2a4 e7g5 a4b5 f8d7 a1a7 c7b8 b5b6 d7b6 d4b6 b8c8 b6c7
165,draw,draw, e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5c6 d7c6 f3e5 d8d4 e5d3 d4e4 e1f1 f8e7 b1c3 e4g6 d1f3 c8g4 f3g3 e7d6 g3e3 g8e7 f2f3 g4d7 d3f4 g6h6 g2g3 e8g8 c3e4 e7d5 f4d5 c6d5 e3h6 g7h6 e4d6 c7d6 f1f2 f8e8 d2d3 e8e7 c1h6 a8e8 a1e1 e7e6 e1e6 e8e6 h6f4 g8g7 h2h4 h7h5 b2b4 d7b5 h1a1 b5a4 a1c1 g7f6 f4g5 f6f5 g5e3 e6e8 c2c4 d5c4 d3c4 e8c8 c4c5 f5e6 c1c3 a4b5 c3c2 e6f6 c2d2 d6c5 e3c5 b5c4 a2a3 a6a5 d2d6 f6g7 c5d4 g7f8 b4a5 c8a8 d6b6 a8a5 b6b7 a5a3 b7b8 f8e7 b8b7 e7e6 b7b6 e6d5 d4g7 a3a2 f2e3 a2a3 e3f4 a3a4 f4g5 c4e2 g5h5 e2f3 h5g5 a4g4 g5f6 g4g3 f6f7 f3h5 f7f8 g3f3 f8g8 d5c5 b6b8 f3f4 b8c8 c5d6 c8d8 d6e7 d8f8 f4f8 g7f8 e7f6 f8b4 f6f5 b4e1 h5g4 g8g7 g4h5 g7h6 f5g4 e1f2 h5e8 f2e3 e8h5 e3g5 h5e8 g5f6 e8h5 f6e7 h5e8 e7d6 e8h5 d6c7 h5e8 c7d8 e8h5 h6g7 h5e8 g7f8 e8h5 d8e7 h5g6 f8g7 g6c2 g7h6 c2b1 h4h5 b1c2 h6g7 c2b1 h5h6 b1c2 h6h7 c2h7 g7h7
73,mate,white, d2d4 e7e6 c2c4 d8f6 b1c3 f8d6 g1f3 d6b4 c1g5 f6g6 e2e3 h7h6 f1d3 g6h5 g5f4 d7d6 d3e2 h5f5 e1g1 g7g5 e2d3 f5f6 c3e4 f6e7 f4g3 d6d5 c4d5 e6d5 e4c3 b4c3 b2c3 g8f6 d1c2 c8g4 f3e5 b8c6 e5c6 b7c6 c3c4 f6e4 c4d5 e4g3 c2c6 g4d7 c6a8 e7d8 a8d8 e8d8 h2g3 d7g4 f2f3 g4d7 a1b1 d8c8 d3a6 c8d8 b1b8 d8e7 b8h8 e7d6 h8h6 d6d5 f1c1 c7c6 a6b7 d7e6 c1c6 f7f6 h6f6 g5g4 f6e6 g4f3 e6e5
46,mate,black, e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 b5c6 b7c6 h2h3 g8f6 d2d3 d8e7 c1g5 h7h6 g5f6 e7f6 b1c3 c8e6 d1d2 d6d5 e4d5 c6d5 e1c1 d5d4 c3b5 a8c8 d2a5 f8d6 b5d6 c7d6 a5a7 e8g8 b2b3 c8a8 a7c7 f8c8 c7d6 a8a2 c2c4 f6f4 f3d2 c8a8 g2g3 a2a1 c1b2 a8a2
56,mate,black, e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 h2h3 g8f6 d2d3 c8d7 b5c6 d7c6 c1g5 f8e7 g5f6 e7f6 e1g1 d8e7 c2c3 h7h6 b1a3 g7g5 b2b4 g5g4 h3g4 h6h5 f3h2 h5g4 d1g4 c6d7 g4f3 e8c8 f3e3 c8b8 d3d4 d8g8 g2g3 f6g5 e3f3 e7f8 d4e5 f8h6 f3g2 d7h3 h2g4 h6h5 g2h1 h5g4 f1e1 g5f4 e1e3 f4e3 f2e3 g4g3 h1g2 g3g2
49,mate,white, e2e3 e7e5 d2d4 e5e4 c2c4 d7d5 c4d5 d8d5 b1c3 d5a5 c1d2 a5f5 g2g3 g8f6 f1h3 f6g4 f2f3 e4f3 g1f3 f5h5 h3g2 f8d6 e3e4 e8g8 e4e5 d6e7 c3d5 e7d8 h2h3 g4h6 g3g4 h5g6 e1g1 f7f5 e5f6 d8f6 d1b3 c8e6 f3e5 f6e5 d5e7 g8h8 e7g6 h7g6 f1f8 e6g8 d2h6 g7h6 b3g8
58,mate,black, d2d4 d7d5 g1f3 c7c5 d4c5 e7e6 b1c3 f8c5 c1f4 g8e7 e2e3 e7g6 f4g3 b8c6 f1d3 e6e5 d3b5 d5d4 b5c6 b7c6 e3d4 e5d4 c3b1 e8g8 e1g1 d8f6 f3e5 g6e5 f1e1 e5c4 b2b3 c4d6 g3e5 f6h4 e5g3 h4f6 g3e5 f6h4 e5g3 h4g5 b1d2 d6f5 d2f3 g5g6 f3e5 g6f6 e5g4 f6g5 h2h4 f5h4 g3h4 g5h4 f2f3 c8g4 f3g4 d4d3 g1f1 h4f2
35,mate,white, c2c4 g8f6 b1c3 e7e6 g2g3 d7d5 c4d5 f6d5 f1g2 d5c3 b2c3 f8e7 e2e4 e8g8 g1e2 b7b6 e4e5 c7c6 e1g1 c8b7 d2d4 d8c7 c3c4 f8d8 e2c3 c6c5 d4d5 e6d5 c3d5 c7e5 c1b2 e5b2 d5e7 g8f8 d1d8
73,mate,white, d2d4 d7d5 c2c4 e7e6 c4d5 e6d5 b1c3 g7g6 g1f3 f8g7 c1g5 g8e7 g5e7 e8e7 e2e3 h8e8 d1b3 c7c6 b3b4 d8d6 b4d6 e7d6 f1d3 f7f5 e1g1 c6c5 d4c5 d6c5 a1c1 c5d6 f1d1 c8e6 d3c4 d6e7 c4d5 e6d5 c3d5 e7f8 f3d4 b8a6 d5c7 a6c7 c1c7 b7b6 b2b3 a7a5 d4c6 b6b5 h2h3 a5a4 d1d7 a4b3 d7f7 f8g8 f7g7 g8h8 a2b3 a8a1 g1h2 a1b1 g7h7 h8g8 c7g7 g8f8 g7f7 f8g8 c6e7 e8e7 f7e7 g8f8 e7b7 b1b3 h7h8
132,mate,black, c2c4 a7a5 b1c3 a5a4 c3a4 b7b6 g2g3 c8b7 g1f3 b7c6 b2b3 b8a6 a2a3 a6c5 a4c5 b6c5 c1b2 f7f6 b3b4 d7d5 b4c5 d5c4 e2e3 e7e5 h1g1 f8c5 f1c4 g8e7 d2d4 c6f3 d1f3 e5d4 e3d4 c5b6 a3a4 c7c6 e1f1 b6d4 b2d4 d8d4 c4b3 d4a1 f1g2 a1a3 b3f7 e8f7 f3a3 e7d5 a4a5 a8a6 a3a2 h8a8 g1a1 f7e7 a2e2 e7d6 e2d2 a8a7 f2f4 f6f5 h2h3 g7g6 d2e1 a7e7 e1d2 d6c7 g3g4 d5e3 g2g3 e3d5 a1e1 e7d7 g4f5 g6f5 e1e5 d5e7 d2b4 e7d5 b4c5 d5f6 e5f5 f6e4 g3g4 e4c5 f5c5 d7g7 g4h5 g7g6 c5g5 g6g5 f4g5 a6a5 h5h6 c7d6 h3h4 a5a4 h4h5 a4a5 g5g6 h7g6 h5g6 a5a8 g6g7 d6d5 h6g6 d5d4 g6f7 c6c5 g7g8q a8g8 f7g8 c5c4 g8f7 c4c3 f7e6 c3c2 e6f5 c2c1q f5e6 c1c5 e6d7 c5b6 d7e7 d4e5 e7d7 b6d6 d7e8 d6c7 e8f8 e5f6 f8g8 c7g7
30,mate,black, c2c4 c7c6 b1c3 g8f6 d2d4 d7d5 e2e3 c8f5 c4d5 c6d5 g1e2 e7e6 e2g3 f5g6 f1e2 f8d6 e2f3 h7h5 h2h4 d6g3 f2g3 d8c7 g3g4 h5g4 f3g4 c7g3 e1f1 f6g4 c3e2 g3f2
104,mate,black, c2c4 e7e5 b1c3 d7d6 g2g3 c7c6 f1g2 f7f5 e2e4 g8f6 g1e2 f8e7 e1g1 e8g8 d1c2 f5f4 g3f4 e5f4 e2f4 f6g4 d2d4 e7g5 f4h5 g5c1 a1c1 d8h4 h2h3 h4h5 h3g4 c8g4 f2f3 g4h3 g2h3 h5h3 f1f2 f8f6 f2h2 f6g6 g1h1 h3f3 h2g2 g6h6 h1g1 f3e3 c2f2 e3c1 f2f1 h6h1 g1h1 c1f1 h1h2 b8d7 d4d5 d7e5 d5c6 b7c6 b2b4 a8f8 b4b5 e5f3 h2h3 f3g5 h3h2 f1f4 g2g3 f4d2 g3g2 d2c3 g2g5 f8f2 g5g2 c3e5 h2g1 f2g2 g1g2 e5e4 g2f2 e4f5 f2e3 c6b5 c4b5 f5b5 e3d4 b5a4 d4d5 a4a2 d5d6 h7h5 d6e5 h5h4 e5f4 h4h3 f4g5 h3h2 g5f5 h2h1q f5e5 a2e2 e5d4 h1e4 d4c5 e2c4 c5d6 e4e6
74,mate,black, c2c4 e7e6 b1c3 f8c5 g2g3 d8f6 e2e3 d7d5 d2d4 c5b4 d1f3 f6f3 g1f3 b4c3 b2c3 d5c4 f1c4 b8c6 a2a4 c6a5 c4a2 c8d7 a2b1 a5b3 c1b2 b3a1 b2a1 d7a4 c3c4 b7b5 b1e4 a8b8 c4b5 b8b5 e4c6 e8e7 c6b5 a4b5 e1d2 g8f6 h1b1 b5c6 f3e5 c6e4 b1b7 e4b7 d2e2 b7a6 e2f3 h8b8 e3e4 b8b3 f3f4 a6b7 d4d5 e6d5 e4d5 b3b4 f4f5 f6d5 g3g4 b4b1 a1d4 b1h1 d4c5 e7e8 f2f4 f7f6 e5f3 h1f1 f3d4 f1e1 d4e6 g7g6
93,mate,white, c2c4 e7e6 b1c3 f8b4 g2g3 b4c3 b2c3 b7b6 f1g2 c7c6 e2e4 g8e7 g1e2 c8b7 e4e5 d7d5 c4d5 c6d5 c3c4 b8d7 c4d5 e6d5 e2c3 d7e5 e1g1 e8g8 c1a3 f8e8 d1h5 e5c4 a3e7 e8e7 c3d5 c4d2 d5e7 d8e7 g2b7 e7b7 f1d1 d2f3 g1f1 a8e8 d1d3 f3e5 d3e3 g7g6 h5e2 b7c7 f2f4 e8e7 e3e5 e7e5 e2e5 c7c4 e5e2 c4c3 e2e8 g8g7 e8e5 c3e5 f4e5 b6b5 a2a4 b5a4 a1a4 f7f5 e5f6 g7f6 a4a7 h7h5 f1f2 g6g5 f2f3 f6f5 h2h3 g5g4 h3g4 h5g4 f3e3 f5e5 a7a5 e5f6 e3f4 f6g6 a5g5 g6h6 g5g4 h6h5 f4f5 h5h6 g4g8 h6h5 g8h8
24,mate,black, e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5c4 f6e4 f1d3 e4c5 d1f3 c5d3 f3d3 d8e7 c4e3 g7g6 e1g1 e7g5 f1e1 f8e7 h2h3 c8h3 e3d5 g5g2
129,mate,white, c2c4 c7c5 b1c3 b8c6 g2g3 b7b6 f1g2 c8b7 e2e4 c6d4 g1e2 g8f6 d2d3 e7e6 e1g1 f8e7 c1e3 f6g4 e2d4 g4e3 f2e3 e8g8 d4e2 e7g5 d1d2 h7h6 e4e5 b7g2 g1g2 d8c7 c3e4 g5e7 d2c3 a7a5 b2b3 c7c6 g2g1 f7f5 e5f6 g7f6 e4f6 f8f6 f1f6 e7f6 c3f6 a8f8 f6g6 g8h8 g6h6 h8g8 h6g5 g8h7 a1f1 f8f1 g1f1 c6f3 f1e1 f3h1 e1d2 h1h2 g5h4 h2h4 g3h4 h7h6 d3d4 c5d4 e3d4 h6h5 d4d5 e6e5 e2g3 h5h4 g3f5 h4g4 f5d6 g4f4 d2d3 e5e4 d6e4 f4e5 d5d6 e5e6 d3d4 e6f5 d4d5 f5f4 c4c5 b6c5 e4c5 f4e3 c5d7 e3d3 d7b6 d3c3 d6d7 c3b4 d7d8q b4a3 b6c4 a3a2 d8a5 a2b3 a5a3 b3c2 c4e3 c2d2 d5d4 d2e2 a3b2 e2f3 b2b7 f3f4 b7e7 f4f3 e3d5 f3f2 e7e3 f2f1 d4d3 f1g2 e3f4 g2h1 f4g4 h1h2 d3e2 h2h1 e2f2 h1h2 g4g2
100,mate,black, e2e4 e7e6 g1f3 d7d5 e4e5 d5d4 d2d3 b8c6 b2b3 g8e7 b1a3 e7d5 a3c4 f8b4 c1d2 d5c3 f1e2 c3d1 e2d1 b4d2 c4d2 e8g8 e1g1 f7f6 e5f6 d8f6 d2e4 f6g6 h2h3 e6e5 f3h4 g6h6 h4f3 c8h3 g2h3 h6h3 f3h2 f8f4 f2f3 f4h4 f1f2 h7h6 d1e2 a8f8 a1f1 c6e7 f2g2 e7f5 e4f2 h3g2 g1g2 f5e3 g2g1 e3f1 g1f1 h4h2 f2g4 h2h1 f1f2 h1h5 a2a4 h5g5 f2e1 h6h5 g4f2 h5h4 f2h3 g5g3 h3f2 h4h3 f2g4 g3g4 f3g4 h3h2 e1d2 h2h1q c2c3 d4c3 d2c3 h1c6 c3d2 f8f2 g4g5 c6f3 d2c3 f3e2 c3c4 e5e4 c4d5 e4d3 d5c5 e2e3 c5c4 f2c2 c4b4 e3d4 b4a3 c7c5 g5g6 d4b2
54,mate,black, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 c1e3 g8h6 f2f4 h6f5 e3f2 c5d4 f2d4 f5d4 c3d4 f8b4 b1c3 d8a5 g1e2 e8g8 a2a3 b4e7 b2b4 a5b6 g2g3 f7f6 f1g2 f6e5 f4e5 e7g5 h1f1 c8d7 f1f8 a8f8 c3a4 b6b5 a4c3 b5c4 h2h4 g5e3 a1c1 c6d4 e2d4 e3f2 e1d2 c4d4 d2e2 d4e3 e2f1 f2e1 g2f3 e3f2
29,mate,white, e2e4 e7e6 g1f3 d7d5 e4d5 e6d5 d2d4 c7c5 d4c5 f8c5 b1c3 d5d4 f1b5 b8c6 c3e4 c5b6 d1e2 g8e7 e1g1 e8g8 b5c6 b7c6 f3e5 c6c5 e2h5 e7f5 e4g5 f7f6 h5h7
